Sample_ID,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,UMAP1,UMAP2,BioProject,Stage,Sex,Breed,Platform,Model,tissue
SAMN07210909,112.74961028311368,48.17258552551337,-13.491142506679143,-7.521944657493534,-58.226462993371285,-17.22038578330239,18.543853870672432,-14.076911869686413,14.440122666864085,19.53488273104768,16.07079,14.987781,PRJNA389819,Early childhood,Unknown,Landrace,ILLUMINA,Illumina HiSeq 2500,Blood
SAMN07966351,70.74696457968987,-37.760157029333826,5.415699077126302,34.46020274780865,-10.5316618962336,27.860792010652663,-11.3352498539227,15.237300735844306,-4.792223204399642,6.979502817924776,17.15625,14.248744,PRJNA360366,Pre-pubertal,Male,Large white,ILLUMINA,Illumina HiSeq 2000,Blood
SAMN07966363,42.13888437928801,-15.293229906160814,-15.534511366107076,19.152752268042008,8.27441309411716,16.322046687030998,-7.2174383529445505,8.202248908484561,0.4021843375875573,-9.156969095650718,16.027071,13.930492,PRJNA360366,Pre-pubertal,Male,Large white,ILLUMINA,Illumina HiSeq 2000,Blood
SAMN10601921,19.299111849082543,61.692783043677586,-70.87325553520574,-0.8168463429279685,47.366619942736186,44.48898182318924,-9.892976220981472,-17.680509253790493,7.573523894693717,10.638823664510959,14.8266535,13.172098,PRJNA510331,Adult,Unknown,Unknown,ILLUMINA,HiSeq X Ten,Blood
SAMN10601923,-3.449511931261584,67.0261975314398,-81.7014366283493,3.5601722577629813,30.871763214001785,30.02121806244616,-20.58882556723767,-23.492306441071275,-5.758087340192017,10.350967900530694,14.424597,12.508542,PRJNA510331,Post-pubertal,Unknown,Unknown,ILLUMINA,HiSeq X Ten,Blood
SAMN10601927,47.075684226637456,45.01328191200415,-51.930146001107516,-6.22282321847485,49.438043374960344,45.79699456979624,-3.2479378817000013,-9.169182969091436,7.811728254872015,-1.2020614718318927,15.24051,13.850071,PRJNA510331,Early childhood,Unknown,Unknown,ILLUMINA,HiSeq X Ten,Blood
SAMN10601933,76.44941997664633,31.053066303405405,-20.26505178139057,-34.81710933566141,62.45426453911807,38.63087933944788,29.262067680521692,-2.2050044374381206,23.075414223878823,15.291631994373107,15.563578,14.164686,PRJNA510331,Infant,Unknown,Unknown,ILLUMINA,HiSeq X Ten,Blood
SAMN14218482,52.09966811169106,90.44620943012131,36.94129629106374,-7.242377784911808,10.825667675040853,-23.295299824850115,-17.12266825544384,-1.7455483685813298,-12.920523447095903,12.422767879376423,15.523611,14.872804,PRJNA609023,Pre-pubertal,Female,Duroc,ILLUMINA,Illumina HiSeq 2500,Blood
SAMN14218484,91.05477669265309,77.3336632724045,55.31376403065073,-13.959367707673469,21.31629336619269,-23.476094236854696,-2.382948469135203,9.503441046207662,-6.878779914893225,3.367352031669676,16.003767,15.307706,PRJNA609023,Pre-pubertal,Female,Duroc,ILLUMINA,Illumina HiSeq 2500,Blood
SAMN14218485,71.75627868335356,90.39346053319238,41.099797552219066,-12.474274555754288,23.96815298448193,-18.838440496906912,-7.063341412585736,9.447282868504397,-12.071248854837103,-1.9897987036018825,15.628727,14.61125,PRJNA609023,Pre-pubertal,Female,Duroc,ILLUMINA,Illumina HiSeq 2500,Blood
SAMN14218486,79.51117915639117,85.07872036053662,51.15719869822127,-5.448680522095071,19.660080114919303,-18.749778839353638,-9.618905661335253,7.441697209398429,-8.087921865435286,-2.500824215608957,15.775371,14.945677,PRJNA609023,Pre-pubertal,Male,Duroc,ILLUMINA,Illumina HiSeq 2500,Blood
SAMN14218487,95.80933971355942,86.79474206623999,58.8492167521538,-6.40015843056503,20.05669785818271,-23.07836662441,-8.902394830130836,7.730722619076457,-7.4281071009878294,-5.743420793651172,15.874335,15.0925865,PRJNA609023,Pre-pubertal,Male,Duroc,ILLUMINA,Illumina HiSeq 2500,Blood
SAMN14218488,67.519676503094,94.473739380888,42.24939245592469,-1.5731260620141556,15.221994612572209,-18.780557802397208,-15.495317277554767,6.818100622518279,-12.358366220951906,-4.716492684598034,15.312692,14.631103,PRJNA609023,Pre-pubertal,Male,Duroc,ILLUMINA,Illumina HiSeq 2500,Blood
